,carID,brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,price
1661,16676,ford,KA,2014,Manual,35824,Petrol,30.0,57.7,1.2,4560
1662,16680,ford,Galaxy,2019,Manual,9193,Diesel,145.0,55.4,2.0,21000
1663,16681,vw,Arteon,2020,Automatic,1786,Petrol,145.0,47.1,2.0,31450
1664,16682,audi,A8,2013,Semi-Auto,37206,Petrol,325.0,29.7,4.0,19061
1665,16684,bmw,X4,2014,Automatic,67975,Diesel,200.0,47.9,3.0,17450
1666,16690,toyota,GT86,2017,Manual,10456,Petrol,145.0,36.2,2.0,18522
1667,16693,bmw,6 Series,2017,Automatic,28879,Petrol,145.0,31.0,4.4,29991
1668,16696,ford,Galaxy,2018,Manual,15584,Petrol,145.0,43.5,1.5,20998
1669,16699,merc,GL Class,2015,Automatic,42254,Diesel,20.0,62.8,2.1,14799
1670,16700,merc,S Class,2019,Semi-Auto,10500,Petrol,145.0,34.5,3.0,59998
1671,16701,toyota,Prius,2017,Automatic,45917,Hybrid,0.0,94.1,1.8,16780
1672,16702,merc,V Class,2019,Semi-Auto,2888,Diesel,145.0,36.7,2.0,46980
1673,16703,hyundi,IX20,2016,Automatic,15942,Petrol,165.0,43.5,1.6,9499
1674,16706,ford,Edge,2017,Semi-Auto,18299,Diesel,200.0,47.9,2.0,21999
1675,16713,hyundi,Santa Fe,2017,Semi-Auto,38202,Diesel,150.0,42.8,2.2,19990
1676,16719,skoda,Kamiq,2020,Semi-Auto,1000,Petrol,145.0,43.5,1.5,20995
1677,16721,bmw,M4,2019,Automatic,837,Petrol,145.0,34.0,3.0,49010
1678,16724,toyota,Avensis,2003,Manual,167054,Diesel,205.0,48.7,2.0,850
1679,16725,merc,CLS Class,2018,Semi-Auto,16019,Diesel,145.0,48.7,2.9,32849
1680,16731,vw,Caddy Maxi Life,2018,Semi-Auto,3961,Diesel,145.0,56.5,2.0,20990
1681,16733,hyundi,Santa Fe,2019,Semi-Auto,4133,Diesel,145.0,39.2,2.2,34998
1682,16740,skoda,Yeti,2013,Manual,90700,Diesel,205.0,47.1,2.0,6500
1683,16743,merc,CLS Class,2018,Semi-Auto,30320,Diesel,145.0,57.7,2.1,21250
1684,16746,ford,Edge,2017,Semi-Auto,19552,Diesel,200.0,47.9,2.0,22500
1685,16747,bmw,7 Series,2019,Semi-Auto,561,Diesel,145.0,42.2,3.0,51500
1686,16750,bmw,X6,2018,Automatic,9135,Diesel,145.0,47.1,3.0,36480
1687,16751,ford,Grand C-MAX,2016,Manual,22824,Diesel,30.0,64.2,1.5,9800
1688,16754,merc,M Class,2015,Automatic,22976,Diesel,300.0,39.2,3.0,21998
1689,16756,vw,Arteon,2018,Semi-Auto,12688,Petrol,145.0,47.1,2.0,21498
1690,16762,ford,KA,2015,Manual,10573,Petrol,30.0,57.7,1.2,5572
1691,16768,ford,Galaxy,2017,Manual,25703,Diesel,125.0,56.5,2.0,19000
1692,16769,toyota,Avensis,2018,Manual,18514,Diesel,150.0,67.3,1.6,12568
1693,16772,merc,GL Class,2015,Automatic,85437,Diesel,325.0,36.2,3.0,24975
1694,16775,toyota,Prius,2017,Automatic,23170,Hybrid,140.0,85.6,1.8,21000
1695,16776,hyundi,I800,2018,Manual,38093,Diesel,145.0,37.7,2.5,14794
1696,16786,toyota,Avensis,2017,Manual,22758,Petrol,150.0,43.5,1.8,13298
1697,16789,audi,RS5,2018,Semi-Auto,5876,Petrol,145.0,32.5,2.9,53900
1698,16790,vw,Scirocco,2014,Manual,43198,Diesel,30.0,62.8,2.0,11600
1699,16791,skoda,Kamiq,2019,Manual,2450,Petrol,145.0,47.1,1.0,19490
1700,16794,merc,M Class,2013,Automatic,56164,Diesel,200.0,44.8,2.1,15250
1701,16795,bmw,7 Series,2019,Semi-Auto,12038,Diesel,150.0,44.1,3.0,47980
1702,16797,merc,CLS Class,2013,Semi-Auto,43393,Diesel,160.0,53.3,2.1,11999
1703,16798,audi,A7,2013,Automatic,75016,Diesel,200.0,47.9,3.0,15440
1704,16804,vw,Beetle,2017,Manual,14757,Diesel,30.0,62.8,2.0,14995
1705,16806,bmw,X4,2019,Semi-Auto,5809,Diesel,145.0,42.8,2.0,37995
1706,16815,skoda,Kamiq,2019,Manual,6300,Petrol,145.0,47.1,1.0,18990
1707,16819,toyota,Prius,2016,Automatic,32868,Hybrid,0.0,94.1,1.8,17998
1708,16821,bmw,X7,2019,Automatic,2689,Diesel,145.0,33.6,3.0,69940
1709,16824,bmw,M3,2015,Semi-Auto,41500,Petrol,305.0,34.0,3.0,29991
1710,16827,ford,Tourneo Custom,2018,Manual,26483,Diesel,145.0,44.8,2.0,21980
1711,16828,ford,Grand C-MAX,2016,Manual,29843,Diesel,30.0,64.2,1.5,9999
1712,16831,merc,CLA Class,2015,Automatic,27778,Diesel,20.0,62.8,2.1,15000
1713,16834,merc,CLS Class,2016,Automatic,13887,Diesel,165.0,49.6,3.0,25077
1714,16838,toyota,Verso,2015,Automatic,19293,Petrol,200.0,41.5,1.8,13994
1715,16841,vw,Scirocco,2015,Semi-Auto,36500,Diesel,30.0,57.6,2.0,12995
1716,16847,ford,Edge,2018,Automatic,13726,Diesel,145.0,37.2,2.0,28495
1717,16848,vw,Arteon,2019,Automatic,2187,Petrol,145.0,48.7,1.5,22999
1718,16853,merc,SLK,2015,Semi-Auto,31023,Diesel,30.0,70.6,2.0,17480
1719,16855,vauxhall,GTC,2015,Manual,47043,Diesel,125.0,60.1,2.0,6450
1720,16858,toyota,Avensis,2016,Manual,62493,Diesel,30.0,62.8,2.0,8499
1721,16862,bmw,X6,2020,Semi-Auto,1365,Diesel,145.0,34.9,3.0,55985
1722,16864,vw,Arteon,2019,Manual,20,Diesel,145.0,52.3,2.0,27498
1723,16869,ford,Tourneo Custom,2016,Manual,49913,Diesel,235.0,42.2,2.2,15995
1724,16873,ford,Mustang,2019,Manual,813,Petrol,145.0,22.8,5.0,40000
1725,16880,vw,Shuttle,2018,Manual,21146,Diesel,150.0,47.1,2.0,19498
1726,16882,toyota,Prius,2016,Automatic,11748,Hybrid,0.0,68.9,1.8,24500
1727,16883,toyota,Hilux,2015,Automatic,72100,Diesel,260.0,32.8,3.0,14995
1728,16884,skoda,Scala,2019,Manual,5235,Diesel,150.0,57.7,1.6,17250
1729,16885,vw,Amarok,2015,Manual,38000,Diesel,260.0,35.3,2.0,15995
1730,16886,vauxhall,Combo Life,2019,Manual,10500,Diesel,145.0,53.3,1.5,16000
1731,16887,bmw,X7,2020,Semi-Auto,8695,Diesel,150.0,31.4,3.0,71980
1732,16889,hyundi,IX20,2017,Manual,8303,Petrol,125.0,50.4,1.4,9798
1733,16891,bmw,M4,2016,Semi-Auto,26363,Petrol,305.0,34.0,3.0,29998
1734,16893,toyota,Avensis,2015,Manual,76352,Diesel,30.0,61.4,2.0,8369
1735,16895,ford,KA,2019,Manual,7096,Petrol,145.0,43.5,1.2,10998
1736,16899,merc,S Class,2018,Semi-Auto,8107,Diesel,145.0,52.3,3.0,41999
1737,16901,merc,S Class,2019,Automatic,5260,Diesel,145.0,48.7,3.0,61899
1738,16902,merc,CLS Class,2019,Semi-Auto,1173,Diesel,145.0,48.7,2.9,40099
1739,16906,vw,Scirocco,2016,Manual,49464,Diesel,20.0,55.4,2.0,12498
1740,16912,vauxhall,GTC,2016,Manual,15569,Petrol,160.0,47.1,1.4,9898
1741,16914,vw,CC,2014,Semi-Auto,36221,Diesel,145.0,53.3,2.0,9995
1742,16915,skoda,Rapid,2018,Manual,19050,Petrol,145.0,62.8,1.0,10990
1743,16916,skoda,Rapid,2015,Manual,26868,Petrol,20.0,57.7,1.2,8999
1744,16919,merc,CLS Class,2017,Semi-Auto,30987,Diesel,125.0,57.7,2.1,20999
1745,16923,skoda,Kamiq,2019,Automatic,9743,Petrol,145.0,43.5,1.5,20990
1746,16925,hyundi,Santa Fe,2018,Semi-Auto,33911,Diesel,145.0,42.8,2.2,19483
1747,16926,skoda,Kamiq,2019,Semi-Auto,2987,Petrol,145.0,45.6,1.0,19285
1748,16932,vauxhall,Combo Life,2018,Manual,10875,Diesel,145.0,53.3,1.5,13499
1749,16935,ford,Galaxy,2018,Automatic,31718,Diesel,145.0,52.3,2.0,18250
1750,16939,audi,A7,2014,Semi-Auto,40473,Diesel,235.0,44.8,3.0,19998
1751,16942,ford,Grand C-MAX,2017,Manual,51024,Petrol,30.0,54.3,1.0,10999
1752,16948,vw,Tiguan Allspace,2018,Semi-Auto,23694,Diesel,150.0,47.9,2.0,23000
1753,16950,vw,Scirocco,2017,Semi-Auto,19313,Diesel,30.0,57.6,2.0,16498
1754,16951,bmw,Z4,2017,Automatic,21779,Petrol,200.0,41.5,2.0,17979
1755,16953,merc,GL Class,2016,Automatic,57864,Diesel,125.0,56.5,2.1,20750
1756,16955,vauxhall,Combo Life,2019,Manual,7552,Diesel,145.0,50.4,1.5,17495
1757,16959,vw,Caddy Maxi Life,2019,Semi-Auto,8481,Diesel,150.0,54.3,2.0,19995
1758,16968,bmw,i3,2017,Automatic,10900,Hybrid,140.0,470.8,0.0,21500
1759,16973,merc,V Class,2018,Automatic,15993,Diesel,145.0,48.7,2.1,19750
1760,16978,ford,Edge,2016,Semi-Auto,44224,Diesel,160.0,48.7,2.0,18091
1761,16983,bmw,X4,2017,Automatic,53888,Diesel,145.0,47.9,3.0,23299
1762,16987,merc,CLS Class,2016,Semi-Auto,34544,Diesel,165.0,49.6,3.0,22998
1763,16992,ford,KA,2019,Manual,308,Petrol,145.0,47.9,1.2,10499
1764,16994,merc,CLS Class,2013,Automatic,58000,Diesel,200.0,47.1,3.0,14790
1765,16999,vw,Beetle,2014,Manual,43740,Petrol,200.0,42.8,1.4,7695
1766,17000,audi,RS4,2020,Semi-Auto,6000,Petrol,145.0,29.1,2.9,71990
1767,17001,bmw,X6,2013,Semi-Auto,63592,Diesel,325.0,36.7,3.0,20510
1768,17002,ford,Grand C-MAX,2017,Manual,10594,Petrol,145.0,54.3,1.0,11990
1769,17004,hyundi,I800,2018,Automatic,36862,Diesel,145.0,28.0,2.5,16500
1770,17007,bmw,M4,2016,Semi-Auto,38422,Petrol,300.0,34.0,3.0,30490
1771,17012,ford,Edge,2017,Manual,24271,Diesel,145.0,48.7,2.0,19557
1772,17015,skoda,Rapid,2017,Semi-Auto,17647,Petrol,20.0,60.1,1.2,9750
1773,17016,hyundi,IX20,2017,Manual,6380,Petrol,145.0,50.4,1.4,9490
1774,17018,vw,Beetle,2001,Automatic,1,Petrol,325.0,29.7,2.0,899
1775,17026,ford,Galaxy,2016,Manual,30528,Diesel,125.0,56.5,2.0,18498
1776,17027,ford,Tourneo Custom,2019,Manual,6500,Diesel,145.0,31.7,2.0,29890
1777,17028,ford,Grand C-MAX,2011,Automatic,28000,Diesel,205.0,48.7,2.0,7995
1778,17029,ford,Puma,2020,Manual,680,Petrol,145.0,50.4,1.0,21795
1779,17035,vw,CC,2016,Manual,14652,Petrol,145.0,49.6,1.4,12999
1780,17036,ford,Grand C-MAX,2016,Manual,32151,Diesel,30.0,64.2,1.5,9834
1781,17039,hyundi,IX35,2015,Manual,23041,Diesel,165.0,51.4,0.0,11400
1782,17040,bmw,X4,2017,Automatic,40666,Diesel,145.0,54.3,2.0,22795
1783,17041,merc,CLS Class,2013,Automatic,43939,Diesel,190.0,46.3,3.0,14495
1784,17042,merc,CLA Class,2020,Automatic,6000,Petrol,145.0,44.8,1.3,32995
1785,17043,vw,Beetle,2017,Manual,22781,Petrol,145.0,50.4,1.4,13990
1786,17049,ford,Galaxy,2016,Manual,33704,Diesel,125.0,56.5,2.0,17590
1787,17055,vw,Arteon,2020,Semi-Auto,5000,Diesel,145.0,50.4,2.0,32990
1788,17056,merc,SLK,2018,Automatic,25782,Diesel,30.0,70.6,2.1,19450
1789,17057,toyota,Prius,2017,Automatic,40205,Hybrid,0.0,94.1,1.8,17542
1790,17058,bmw,6 Series,2019,Semi-Auto,3035,Diesel,150.0,44.1,2.0,31999
1791,17060,ford,Tourneo Connect,2017,Automatic,6051,Diesel,145.0,56.6,1.5,15998
1792,17061,hyundi,IX20,2015,Manual,19705,Petrol,125.0,50.4,1.4,7000
1793,17064,toyota,GT86,2015,Manual,27469,Petrol,265.0,36.2,2.0,13998
1794,17065,vauxhall,Zafira Tourer,2015,Manual,84280,Diesel,20.0,68.9,1.6,6795
1795,17067,skoda,Kamiq,2019,Manual,1100,Petrol,145.0,47.9,1.0,19995
1796,17068,ford,Grand C-MAX,2017,Manual,43499,Diesel,150.0,64.2,1.5,9691
1797,17069,toyota,Prius,2019,Automatic,10105,Hybrid,135.0,64.2,1.8,23640
1798,17074,audi,A7,2018,Semi-Auto,17693,Diesel,145.0,52.3,3.0,29900
1799,17076,merc,S Class,2018,Automatic,10842,Petrol,145.0,40.9,3.0,51991
1800,17079,vw,Shuttle,2018,Manual,25724,Diesel,145.0,47.1,2.0,19998
1801,17087,merc,CLA Class,2016,Automatic,49847,Diesel,20.0,70.6,2.1,16649
1802,17090,merc,S Class,2019,Automatic,12139,Diesel,145.0,52.3,2.9,52500
1803,17091,hyundi,I40,2015,Automatic,23043,Diesel,200.0,47.1,1.7,10995
1804,17092,ford,Grand C-MAX,2016,Manual,14621,Petrol,30.0,54.3,1.0,9995
1805,17094,ford,Edge,2016,Manual,21000,Diesel,165.0,48.7,2.0,17999
1806,17097,ford,KA,2018,Manual,6000,Petrol,145.0,43.5,0.0,9899
1807,17099,bmw,M5,2015,Automatic,28500,Petrol,565.0,28.5,4.4,29795
1808,17100,skoda,Rapid,2018,Manual,18577,Petrol,145.0,61.4,1.0,9895
1809,17104,bmw,M4,2019,Automatic,999,Petrol,145.0,34.0,3.0,47995
1810,17105,ford,Edge,2017,Semi-Auto,42100,Diesel,150.0,47.9,2.0,19695
1811,17109,bmw,Z4,2020,Semi-Auto,102,Petrol,145.0,38.7,2.0,32995
1812,17111,skoda,Roomster,2014,Manual,100470,Diesel,125.0,60.1,1.6,3650
1813,17116,ford,KA,2008,Manual,63000,Petrol,160.0,45.6,1.3,1795
1814,17118,hyundi,IX20,2017,Automatic,21156,Petrol,145.0,43.5,1.6,9650
1815,17123,vw,CC,2015,Manual,82710,Diesel,30.0,60.1,2.0,7957
1816,17125,ford,Puma,2019,Manual,1218,Petrol,145.0,50.4,1.0,23699
1817,17128,skoda,Scala,2020,Semi-Auto,2738,Petrol,150.0,47.1,1.0,16490
1818,17129,hyundi,I40,2012,Manual,74768,Petrol,205.0,42.8,1.6,5495
1819,17135,bmw,X6,2019,Semi-Auto,3086,Diesel,145.0,34.9,3.0,52990
1820,17138,vw,Arteon,2018,Semi-Auto,24401,Petrol,145.0,47.1,2.0,22025
1821,17139,ford,Galaxy,2017,Manual,32910,Diesel,125.0,56.5,2.0,17999
1822,17140,merc,M Class,1970,Automatic,14000,Diesel,305.0,39.2,0.0,24999
1823,17142,vw,Arteon,2019,Semi-Auto,9500,Petrol,145.0,32.8,2.0,27450
1824,17143,vw,Scirocco,2017,Automatic,26435,Diesel,145.0,57.6,2.0,16300
1825,17147,merc,S Class,2015,Automatic,20392,Diesel,200.0,48.7,3.0,30980
1826,17149,toyota,Verso,2017,Semi-Auto,8702,Petrol,160.0,43.5,1.8,16995
1827,17156,bmw,X7,2019,Automatic,15000,Diesel,145.0,31.4,3.0,67950
1828,17158,merc,S Class,2017,Automatic,8090,Petrol,145.0,32.1,4.7,49890
1829,17161,vauxhall,Zafira Tourer,2017,Manual,22688,Petrol,150.0,41.5,1.4,11250
1830,17165,audi,Q8,2020,Automatic,10,Diesel,150.0,32.8,3.0,72500
1831,17166,bmw,Z4,2014,Manual,31074,Petrol,205.0,41.5,2.0,3076
1832,17167,bmw,X6,2019,Semi-Auto,1402,Petrol,145.0,26.4,3.0,69993
1833,17174,audi,Q8,2019,Automatic,6470,Diesel,145.0,33.6,3.0,52850
1834,17175,merc,S Class,2014,Automatic,56000,Diesel,200.0,48.7,3.0,24990
1835,17181,bmw,Z4,2019,Automatic,8316,Petrol,145.0,38.7,2.0,28950
1836,17183,audi,RS4,2018,Semi-Auto,22767,Petrol,145.0,32.1,2.9,49990
1837,17184,bmw,M2,2019,Semi-Auto,3500,Petrol,145.0,29.1,3.0,40995
1838,17187,hyundi,Santa Fe,2018,Manual,34000,Diesel,145.0,47.1,2.2,18000
1839,17188,skoda,Rapid,2016,Manual,44994,Petrol,20.0,57.7,1.2,6790
1840,17189,toyota,GT86,2019,Automatic,3934,Petrol,145.0,32.8,2.0,23495
1841,17190,bmw,M4,2017,Semi-Auto,1336,Petrol,145.0,33.2,3.0,89990
1842,17195,bmw,X4,2019,Automatic,8526,Diesel,145.0,40.9,3.0,37990
1843,17199,bmw,Z4,2019,Semi-Auto,2389,Petrol,145.0,38.7,2.0,30990
1844,17204,audi,A7,2019,Automatic,1285,Diesel,145.0,39.2,3.0,32985
1845,17213,vw,Scirocco,2018,Manual,39000,Diesel,145.0,55.4,2.0,15000
1846,17214,bmw,M5,2018,Automatic,5856,Petrol,145.0,26.9,4.4,61792
1847,17215,audi,RS5,2019,Automatic,16,Petrol,145.0,30.1,2.9,49750
1848,17216,merc,CLS Class,2016,Semi-Auto,7675,Diesel,160.0,49.6,3.0,23998
1849,17218,toyota,GT86,2013,Automatic,28335,Petrol,200.0,39.8,2.0,11599
1850,17219,bmw,6 Series,2015,Semi-Auto,65185,Diesel,160.0,49.6,3.0,19980
1851,17220,bmw,6 Series,2016,Semi-Auto,19366,Petrol,260.0,36.7,3.0,22798
1852,17222,bmw,6 Series,2015,Automatic,38509,Petrol,555.0,28.5,4.4,31975
1853,17223,ford,Edge,2017,Manual,13826,Diesel,145.0,48.7,2.0,20000
1854,17228,bmw,7 Series,2019,Semi-Auto,17501,Diesel,145.0,41.5,3.0,48898
1855,17231,hyundi,I40,2015,Automatic,62143,Diesel,200.0,47.1,1.7,7952
1856,17234,ford,Edge,2019,Semi-Auto,100,Diesel,145.0,37.2,2.0,33995
1857,17240,hyundi,Santa Fe,2013,Semi-Auto,59701,Diesel,265.0,41.5,2.2,11498
1858,17245,hyundi,I40,2019,Semi-Auto,11013,Diesel,145.0,53.3,1.6,19995
1859,17246,vw,Arteon,2019,Automatic,1000,Petrol,145.0,47.1,2.0,27950
1860,17251,vw,Caddy Maxi Life,2018,Automatic,4571,Petrol,145.0,47.1,1.4,18000
1861,17252,merc,CLS Class,2019,Automatic,2682,Diesel,145.0,48.7,2.9,43640
1862,17253,vw,Shuttle,2018,Manual,23027,Diesel,145.0,47.1,2.0,19998
1863,17255,toyota,Prius,2010,Automatic,48000,Hybrid,0.0,72.4,1.8,7400
1864,17256,toyota,Prius,2017,Automatic,25200,Hybrid,0.0,94.1,1.8,18495
1865,17257,skoda,Scala,2019,Manual,2563,Petrol,150.0,49.6,1.0,15490
1866,17264,merc,M Class,2015,Automatic,43108,Diesel,200.0,39.2,2.1,20460
1867,17265,vw,Arteon,2019,Automatic,6500,Petrol,145.0,32.8,2.0,30000
1868,17266,ford,Tourneo Custom,2019,Automatic,9750,Diesel,145.0,31.7,2.0,25495
1869,17267,vw,Caravelle,2019,Automatic,3614,Diesel,145.0,33.6,2.0,44880
1870,17269,toyota,Land Cruiser,2015,Automatic,16871,Diesel,325.0,34.9,3.0,32498
1871,17271,merc,S Class,2018,Automatic,22700,Diesel,145.0,52.3,2.9,46990
1872,17272,vw,Scirocco,2017,Automatic,23469,Petrol,145.0,44.1,2.0,17649
1873,17273,merc,GLS Class,2019,Automatic,11231,Diesel,145.0,37.2,3.0,46770
1874,17274,toyota,GT86,2017,Manual,10089,Petrol,145.0,36.2,2.0,17249
1875,17276,ford,KA,2011,Manual,76000,Petrol,30.0,55.4,1.2,2995
1876,17279,ford,Galaxy,2014,Manual,33026,Diesel,150.0,52.3,1.6,10650
1877,17280,audi,RS6,2020,Semi-Auto,2000,Petrol,145.0,22.1,4.0,102544
1878,17284,merc,V Class,2019,Automatic,18552,Diesel,150.0,48.7,2.1,20391
1879,17288,ford,Tourneo Custom,2018,Manual,22500,Diesel,145.0,32.5,2.0,24495
1880,17290,merc,CLS Class,2019,Semi-Auto,4000,Diesel,145.0,47.9,2.9,44999
1881,17292,bmw,8 Series,2020,Semi-Auto,4500,Diesel,145.0,26.7,3.0,74995
1882,17293,audi,SQ7,2017,Automatic,42000,Diesel,300.0,39.2,4.0,47990
1883,17295,toyota,Verso,2016,Manual,31316,Petrol,205.0,41.5,1.6,9990
1884,17297,bmw,X4,2019,Automatic,2233,Petrol,145.0,24.8,3.0,55000
1885,17301,hyundi,I40,2019,Semi-Auto,8651,Diesel,145.0,53.3,1.6,17990
1886,17302,merc,GLS Class,2019,Semi-Auto,5076,Diesel,150.0,30.4,3.0,65990
1887,17303,hyundi,I40,2017,Manual,33763,Diesel,145.0,65.7,1.7,10498
1888,17310,merc,S Class,2017,Automatic,22657,Hybrid,20.0,61.4,2.1,36890
1889,17313,ford,Galaxy,2016,Manual,15701,Diesel,125.0,56.5,2.0,19000
1890,17315,vw,Caddy Maxi Life,2016,Semi-Auto,9186,Diesel,145.0,54.3,2.0,16450
1891,17318,hyundi,Santa Fe,2014,Semi-Auto,48900,Diesel,260.0,41.5,2.2,14995
1892,17319,ford,KA,2013,Manual,57830,Petrol,30.0,57.7,1.2,3900
1893,17320,hyundi,Santa Fe,2020,Semi-Auto,2196,Diesel,145.0,39.2,2.2,35980
1894,17322,vw,Arteon,2019,Automatic,10,Petrol,145.0,40.4,1.5,25990
1895,17327,merc,GLB Class,2020,Automatic,6000,Diesel,145.0,47.9,2.0,36995
1896,17329,merc,S Class,2015,Semi-Auto,27343,Diesel,200.0,48.7,3.0,26498
1897,17330,audi,RS5,2019,Automatic,4474,Petrol,145.0,29.7,2.9,54990
1898,17335,vauxhall,GTC,2016,Automatic,15466,Petrol,200.0,42.8,1.4,10498
1899,17336,ford,Tourneo Custom,2019,Manual,6375,Diesel,145.0,32.5,2.0,24995
1900,17339,skoda,Scala,2019,Manual,4477,Petrol,145.0,49.6,1.0,16491
1901,17342,vw,Scirocco,2017,Manual,19759,Petrol,145.0,37.2,1.4,11997
1902,17343,skoda,Yeti,2017,Semi-Auto,45932,Petrol,125.0,51.4,1.2,10499
1903,17344,ford,Edge,2017,Manual,26758,Diesel,160.0,48.7,2.0,19998
1904,17348,vw,Scirocco,2013,Semi-Auto,107000,Diesel,125.0,57.6,2.0,7295
1905,17349,bmw,M4,2020,Automatic,10,Petrol,150.0,34.0,3.0,52988
1906,17360,audi,Q8,2019,Automatic,6878,Diesel,145.0,32.8,3.0,63796
1907,17364,ford,Galaxy,2016,Manual,24276,Diesel,125.0,56.5,2.0,17990
1908,17367,ford,Grand C-MAX,2016,Manual,42619,Diesel,30.0,64.2,1.5,9268
1909,17369,hyundi,IX35,2010,Manual,16500,Diesel,190.0,48.7,2.0,9495
1910,17372,hyundi,IX20,2017,Automatic,14847,Petrol,145.0,43.5,1.6,10654
1911,17374,vw,Tiguan Allspace,2019,Automatic,4235,Diesel,145.0,38.7,2.0,32727
1912,17377,ford,Grand C-MAX,2016,Semi-Auto,16541,Diesel,30.0,58.9,1.5,10798
1913,17380,bmw,X4,2019,Automatic,2526,Petrol,145.0,26.9,3.0,40980
1914,17383,merc,S Class,2017,Semi-Auto,13763,Diesel,160.0,50.4,3.0,31055
1915,17386,skoda,Yeti,2016,Manual,8439,Diesel,30.0,62.8,2.0,13995
1916,17388,hyundi,IX35,2014,Manual,54093,Diesel,160.0,50.4,1.7,9985
1917,17392,skoda,Scala,2019,Automatic,3200,Petrol,145.0,47.1,1.0,17995
1918,17400,merc,V Class,2019,Automatic,492,Diesel,145.0,36.2,2.0,44999
1919,17401,skoda,Yeti,2017,Automatic,25000,Petrol,125.0,51.4,1.2,12695
1920,17406,toyota,Prius,2020,Automatic,1459,Hybrid,135.0,62.8,1.8,25990
1921,17410,toyota,GT86,2019,Semi-Auto,100,Petrol,145.0,32.8,2.0,27000
1922,17411,bmw,X4,2019,Semi-Auto,8515,Petrol,145.0,26.9,3.0,42550
1923,17412,merc,S Class,2017,Automatic,30272,Diesel,145.0,50.4,3.0,30291
1924,17417,bmw,X4,2015,Automatic,51532,Diesel,145.0,54.3,2.0,19500
1925,17418,bmw,X6,2019,Semi-Auto,2018,Petrol,145.0,26.4,3.0,58480
1926,17422,skoda,Kamiq,2019,Manual,1125,Petrol,145.0,47.9,1.0,19820
1927,17426,hyundi,IX20,2018,Manual,9328,Petrol,150.0,50.4,1.4,10500
1928,17427,merc,S Class,2018,Automatic,11917,Diesel,145.0,52.3,3.0,38980
1929,17432,audi,A7,2018,Automatic,21000,Diesel,145.0,52.3,3.0,26000
1930,17434,skoda,Yeti,2014,Manual,67020,Diesel,145.0,55.4,2.0,7700
1931,17435,ford,Edge,2017,Automatic,13260,Diesel,160.0,48.7,2.0,20995
1932,17442,merc,S Class,2017,Semi-Auto,17814,Diesel,160.0,50.4,3.0,29990
1933,17443,toyota,Hilux,2018,Automatic,15146,Diesel,260.0,36.2,2.4,20998
1934,17447,bmw,Z4,2020,Semi-Auto,1595,Petrol,145.0,38.7,2.0,31000
1935,17448,toyota,Hilux,2017,Automatic,13135,Diesel,260.0,36.2,2.4,21495
1936,17450,merc,CLS Class,2018,Semi-Auto,17000,Diesel,150.0,48.7,2.9,32990
1937,17460,merc,M Class,2014,Semi-Auto,60500,Diesel,200.0,46.3,2.1,17500
1938,17461,audi,RS3,2016,Semi-Auto,16594,Petrol,300.0,34.9,2.5,31072
1939,17463,audi,Q8,2019,Automatic,8702,Diesel,145.0,33.6,3.0,53491
1940,17465,hyundi,Santa Fe,2020,Semi-Auto,1500,Diesel,145.0,39.2,2.2,35500
1941,17467,toyota,Verso,2017,Semi-Auto,23741,Petrol,160.0,43.5,1.8,15495
1942,17468,bmw,M5,2018,Automatic,13500,Petrol,150.0,24.1,4.4,65948
1943,17469,hyundi,I800,2018,Automatic,33999,Diesel,145.0,33.6,2.5,15995
1944,17472,ford,Galaxy,2010,Automatic,114000,Petrol,300.0,34.9,2.0,4490
1945,17473,hyundi,I800,2018,Automatic,35845,Diesel,145.0,33.6,2.5,14500
1946,17476,vauxhall,Vivaro,2018,Manual,5000,Diesel,145.0,47.1,1.6,27995
1947,17478,ford,Tourneo Custom,2019,Manual,10500,Diesel,145.0,32.5,2.0,25495
1948,17482,vw,Tiguan Allspace,2019,Semi-Auto,19,Diesel,145.0,44.1,2.0,28995
1949,17485,skoda,Yeti,2015,Semi-Auto,21484,Petrol,125.0,51.4,1.2,11495
1950,17491,audi,A8,2019,Automatic,1898,Diesel,145.0,40.4,3.0,41995
1951,17496,hyundi,Santa Fe,2019,Semi-Auto,4956,Diesel,145.0,39.2,2.2,34998
1952,17500,hyundi,IX35,2013,Manual,78189,Diesel,145.0,48.7,1.7,5998
1953,17501,bmw,i3,2017,Automatic,26139,Hybrid,135.0,470.8,0.0,21490
1954,17504,toyota,Avensis,2017,Automatic,23622,Petrol,160.0,44.1,1.8,15500
1955,17509,audi,Q8,2019,Automatic,9804,Diesel,145.0,33.6,3.0,51990
1956,17511,vw,Arteon,2019,Semi-Auto,10,Petrol,145.0,32.8,2.0,33995
1957,17514,bmw,6 Series,2019,Automatic,3693,Diesel,145.0,47.9,3.0,35988
1958,17517,vw,Caddy Maxi Life,2019,Manual,2285,Diesel,145.0,57.7,2.0,21750
1959,17518,toyota,Prius,2020,Automatic,100,Hybrid,135.0,217.3,1.8,31995
1960,17527,bmw,X4,2017,Semi-Auto,46363,Diesel,145.0,54.3,2.0,22973
1961,17530,bmw,7 Series,2017,Semi-Auto,25000,Diesel,150.0,53.3,3.0,34000
1962,17533,ford,Grand C-MAX,2016,Manual,39296,Diesel,30.0,64.2,1.5,10699
